path,sign,video_id,n_frames
train_landmark_files/49806.parquet,screwdriver,49806,87
train_landmark_files/49807.parquet,screwdriver,49807,103
train_landmark_files/49809.parquet,screwdriver,49809,38
train_landmark_files/66439.parquet,second,66439,41
train_landmark_files/50007.parquet,second,50007,28
train_landmark_files/50014.parquet,second,50014,38
train_landmark_files/50006.parquet,second,50006,61
train_landmark_files/50020.parquet,second,50020,28
train_landmark_files/50023.parquet,second,50023,88
train_landmark_files/66444.parquet,senate,66444,42
train_landmark_files/50317.parquet,senate,50317,171
train_landmark_files/50318.parquet,senate,50318,62
train_landmark_files/50319.parquet,senate,50319,38
train_landmark_files/50321.parquet,senate,50321,38
train_landmark_files/50324.parquet,senate,50324,91
train_landmark_files/50439.parquet,separate,50439,49
train_landmark_files/50432.parquet,separate,50432,119
train_landmark_files/50443.parquet,separate,50443,81
train_landmark_files/50433.parquet,separate,50433,89
train_landmark_files/50436.parquet,separate,50436,19
train_landmark_files/50437.parquet,separate,50437,76
train_landmark_files/50547.parquet,service,50547,123
train_landmark_files/50548.parquet,service,50548,77
train_landmark_files/50549.parquet,service,50549,66
train_landmark_files/50550.parquet,service,50550,59
train_landmark_files/50551.parquet,service,50551,78
train_landmark_files/50553.parquet,service,50553,38
train_landmark_files/50555.parquet,service,50555,84
train_landmark_files/51398.parquet,shrimp,51398,74
train_landmark_files/51403.parquet,shrimp,51403,62
train_landmark_files/51404.parquet,shrimp,51404,64
train_landmark_files/51408.parquet,shrimp,51408,75
train_landmark_files/51396.parquet,shrimp,51396,35
train_landmark_files/51397.parquet,shrimp,51397,28
train_landmark_files/66474.parquet,shy,66474,47
train_landmark_files/51475.parquet,shy,51475,82
train_landmark_files/51476.parquet,shy,51476,40
train_landmark_files/51477.parquet,shy,51477,50
train_landmark_files/51478.parquet,shy,51478,84
train_landmark_files/51480.parquet,shy,51480,37
train_landmark_files/51552.parquet,side,51552,78
train_landmark_files/66477.parquet,side,66477,52
train_landmark_files/51544.parquet,side,51544,49
train_landmark_files/51545.parquet,side,51545,34
train_landmark_files/51548.parquet,side,51548,30
train_landmark_files/66489.parquet,situation,66489,63
train_landmark_files/51933.parquet,situation,51933,124
train_landmark_files/51934.parquet,situation,51934,109
train_landmark_files/51935.parquet,situation,51935,82
train_landmark_files/51937.parquet,situation,51937,33
train_landmark_files/51940.parquet,situation,51940,77
train_landmark_files/52288.parquet,slave,52288,106
train_landmark_files/52289.parquet,slave,52289,41
train_landmark_files/52290.parquet,slave,52290,40
train_landmark_files/52291.parquet,slave,52291,82
train_landmark_files/52293.parquet,slave,52293,60
train_landmark_files/52296.parquet,slave,52296,87
train_landmark_files/52947.parquet,soccer,52947,74
train_landmark_files/66523.parquet,soccer,66523,57
train_landmark_files/52940.parquet,soccer,52940,126
train_landmark_files/52941.parquet,soccer,52941,95
train_landmark_files/52943.parquet,soccer,52943,40
train_landmark_files/66527.parquet,socks,66527,64
train_landmark_files/53022.parquet,socks,53022,91
train_landmark_files/53013.parquet,socks,53013,86
train_landmark_files/53014.parquet,socks,53014,80
train_landmark_files/53015.parquet,socks,53015,87
train_landmark_files/53016.parquet,socks,53016,46
train_landmark_files/66528.parquet,solid,66528,67
train_landmark_files/53153.parquet,solid,53153,68
train_landmark_files/53154.parquet,solid,53154,104
train_landmark_files/53155.parquet,solid,53155,68
train_landmark_files/53157.parquet,solid,53157,33
train_landmark_files/53160.parquet,solid,53160,77
train_landmark_files/53240.parquet,sometimes,53240,94
train_landmark_files/53241.parquet,sometimes,53241,93
train_landmark_files/53242.parquet,sometimes,53242,49
train_landmark_files/53243.parquet,sometimes,53243,92
train_landmark_files/53247.parquet,sometimes,53247,80
train_landmark_files/66546.parquet,spider,66546,74
train_landmark_files/53825.parquet,spider,53825,92
train_landmark_files/53826.parquet,spider,53826,59
train_landmark_files/53827.parquet,spider,53827,91
train_landmark_files/53829.parquet,spider,53829,53
train_landmark_files/53831.parquet,spider,53831,71
train_landmark_files/53872.parquet,spin,53872,139
train_landmark_files/53881.parquet,spin,53881,29
train_landmark_files/53873.parquet,spin,53873,62
train_landmark_files/53874.parquet,spin,53874,53
train_landmark_files/53875.parquet,spin,53875,43
train_landmark_files/53876.parquet,spin,53876,37
train_landmark_files/53878.parquet,spin,53878,38
train_landmark_files/53879.parquet,spin,53879,56
train_landmark_files/54170.parquet,square,54170,85
train_landmark_files/54180.parquet,square,54180,93
train_landmark_files/54172.parquet,square,54172,53
train_landmark_files/54173.parquet,square,54173,88
train_landmark_files/54176.parquet,square,54176,73
train_landmark_files/66552.parquet,stairs,66552,66
train_landmark_files/54302.parquet,stairs,54302,102
train_landmark_files/54296.parquet,stairs,54296,84
train_landmark_files/54297.parquet,stairs,54297,34
train_landmark_files/54298.parquet,stairs,54298,78
train_landmark_files/54300.parquet,stairs,54300,70
train_landmark_files/54433.parquet,stare,54433,83
train_landmark_files/54424.parquet,stare,54424,78
train_landmark_files/54425.parquet,stare,54425,58
train_landmark_files/54426.parquet,stare,54426,31
train_landmark_files/54427.parquet,stare,54427,32
train_landmark_files/54428.parquet,stare,54428,38
train_landmark_files/54431.parquet,stare,54431,45
train_landmark_files/54457.parquet,start,54457,60
train_landmark_files/54458.parquet,start,54458,69
train_landmark_files/54461.parquet,start,54461,38
train_landmark_files/54464.parquet,start,54464,75
train_landmark_files/69489.parquet,store,69489,66
train_landmark_files/54955.parquet,store,54955,85
train_landmark_files/54965.parquet,store,54965,86
train_landmark_files/54966.parquet,store,54966,84
train_landmark_files/54956.parquet,store,54956,83
train_landmark_files/54957.parquet,store,54957,66
train_landmark_files/54962.parquet,store,54962,36
train_landmark_files/55126.parquet,straw,55126,105
train_landmark_files/55117.parquet,straw,55117,120
train_landmark_files/55118.parquet,straw,55118,34
train_landmark_files/55119.parquet,straw,55119,42
train_landmark_files/55120.parquet,straw,55120,98
train_landmark_files/55122.parquet,straw,55122,44
train_landmark_files/55123.parquet,straw,55123,57
train_landmark_files/55288.parquet,structure,55288,157
train_landmark_files/55289.parquet,structure,55289,95
train_landmark_files/55290.parquet,structure,55290,42
train_landmark_files/55291.parquet,structure,55291,40
train_landmark_files/55292.parquet,structure,55292,103
train_landmark_files/55294.parquet,structure,55294,62
train_landmark_files/55295.parquet,structure,55295,58
train_landmark_files/55670.parquet,suggest,55670,37
train_landmark_files/55671.parquet,suggest,55671,31
train_landmark_files/55672.parquet,suggest,55672,32
train_landmark_files/55673.parquet,suggest,55673,73
train_landmark_files/55675.parquet,suggest,55675,43
train_landmark_files/55678.parquet,suggest,55678,80
train_landmark_files/55803.parquet,sun,55803,125
train_landmark_files/55814.parquet,sun,55814,90
train_landmark_files/55804.parquet,sun,55804,93
train_landmark_files/55805.parquet,sun,55805,38
train_landmark_files/55806.parquet,sun,55806,81
train_landmark_files/55808.parquet,sun,55808,50
train_landmark_files/55976.parquet,support,55976,120
train_landmark_files/55977.parquet,support,55977,65
train_landmark_files/55978.parquet,support,55978,36
train_landmark_files/55979.parquet,support,55979,88
train_landmark_files/55981.parquet,support,55981,53
train_landmark_files/55984.parquet,support,55984,111
train_landmark_files/69497.parquet,suppose,69497,89
train_landmark_files/55996.parquet,suppose,55996,96
train_landmark_files/55999.parquet,suppose,55999,35
train_landmark_files/56003.parquet,suppose,56003,80
train_landmark_files/56038.parquet,sure,56038,103
train_landmark_files/56029.parquet,sure,56029,91
train_landmark_files/56030.parquet,sure,56030,32
train_landmark_files/56031.parquet,sure,56031,67
train_landmark_files/56035.parquet,sure,56035,37
train_landmark_files/66583.parquet,surprise,66583,62
train_landmark_files/56105.parquet,surprise,56105,41
train_landmark_files/56106.parquet,surprise,56106,57
train_landmark_files/56107.parquet,surprise,56107,77
train_landmark_files/56108.parquet,surprise,56108,33
train_landmark_files/56111.parquet,surprise,56111,81
train_landmark_files/56254.parquet,sweater,56254,96
train_landmark_files/66584.parquet,sweater,66584,67
train_landmark_files/56247.parquet,sweater,56247,89
train_landmark_files/56248.parquet,sweater,56248,39
train_landmark_files/56249.parquet,sweater,56249,85
train_landmark_files/56251.parquet,sweater,56251,55
train_landmark_files/56341.parquet,swim,56341,46
train_landmark_files/56343.parquet,swim,56343,78
train_landmark_files/56344.parquet,swim,56344,48
train_landmark_files/56348.parquet,swim,56348,98
train_landmark_files/56471.parquet,symbol,56471,76
train_landmark_files/56461.parquet,symbol,56461,99
train_landmark_files/56462.parquet,symbol,56462,85
train_landmark_files/56463.parquet,symbol,56463,31
train_landmark_files/56464.parquet,symbol,56464,33
train_landmark_files/56465.parquet,symbol,56465,39
train_landmark_files/56970.parquet,taste,56970,94
train_landmark_files/56971.parquet,taste,56971,160
train_landmark_files/56972.parquet,taste,56972,68
train_landmark_files/56973.parquet,taste,56973,163
train_landmark_files/56975.parquet,taste,56975,32
train_landmark_files/56978.parquet,taste,56978,89
train_landmark_files/57099.parquet,team,57099,90
train_landmark_files/57090.parquet,team,57090,85
train_landmark_files/57091.parquet,team,57091,104
train_landmark_files/57092.parquet,team,57092,38
train_landmark_files/57093.parquet,team,57093,162
train_landmark_files/57096.parquet,team,57096,39
train_landmark_files/57236.parquet,telephone,57236,87
train_landmark_files/57237.parquet,telephone,57237,71
train_landmark_files/57238.parquet,telephone,57238,40
train_landmark_files/57239.parquet,telephone,57239,66
train_landmark_files/57241.parquet,telephone,57241,32
train_landmark_files/57243.parquet,telephone,57243,87
train_landmark_files/57410.parquet,tennis,57410,85
train_landmark_files/57411.parquet,tennis,57411,90
train_landmark_files/57412.parquet,tennis,57412,34
train_landmark_files/57413.parquet,tennis,57413,95
train_landmark_files/57415.parquet,tennis,57415,53
train_landmark_files/57417.parquet,tennis,57417,87
train_landmark_files/57725.parquet,their,57725,95
train_landmark_files/57726.parquet,their,57726,80
train_landmark_files/57728.parquet,their,57728,31
train_landmark_files/57729.parquet,their,57729,51
train_landmark_files/57730.parquet,their,57730,36
train_landmark_files/66602.parquet,then,66602,65
train_landmark_files/57771.parquet,then,57771,32
train_landmark_files/57772.parquet,then,57772,88
train_landmark_files/57774.parquet,then,57774,41
train_landmark_files/57777.parquet,then,57777,80
train_landmark_files/57849.parquet,thermometer,57849,78
train_landmark_files/57850.parquet,thermometer,57850,83
train_landmark_files/57840.parquet,thermometer,57840,149
train_landmark_files/57842.parquet,thermometer,57842,35
train_landmark_files/57843.parquet,thermometer,57843,35
train_landmark_files/69504.parquet,thing,69504,63
train_landmark_files/66608.parquet,thing,66608,80
train_landmark_files/57922.parquet,thing,57922,94
train_landmark_files/57923.parquet,thing,57923,73
train_landmark_files/57925.parquet,thing,57925,32
train_landmark_files/57928.parquet,thing,57928,71
train_landmark_files/58013.parquet,third,58013,29
train_landmark_files/58014.parquet,third,58014,46
train_landmark_files/66614.parquet,third,66614,63
train_landmark_files/58016.parquet,third,58016,74
train_landmark_files/58006.parquet,third,58006,98
train_landmark_files/58008.parquet,third,58008,24
train_landmark_files/58009.parquet,third,58009,26
train_landmark_files/66629.parquet,thousand,66629,57
train_landmark_files/58132.parquet,thousand,58132,80
train_landmark_files/58133.parquet,thousand,58133,82
train_landmark_files/58136.parquet,thousand,58136,40
train_landmark_files/58137.parquet,thousand,58137,28
train_landmark_files/58139.parquet,thousand,58139,85
train_landmark_files/69508.parquet,three,69508,62
train_landmark_files/66630.parquet,three,66630,75
train_landmark_files/58182.parquet,three,58182,79
train_landmark_files/58183.parquet,three,58183,35
train_landmark_files/58185.parquet,three,58185,28
train_landmark_files/58186.parquet,three,58186,28
train_landmark_files/58188.parquet,three,58188,74
train_landmark_files/66642.parquet,tie,66642,77
train_landmark_files/58430.parquet,tie,58430,141
train_landmark_files/58434.parquet,tie,58434,42
train_landmark_files/58435.parquet,tie,58435,47
train_landmark_files/58439.parquet,tie,58439,88
train_landmark_files/58427.parquet,tie,58427,38
train_landmark_files/58428.parquet,tie,58428,73
train_landmark_files/66659.parquet,topic,66659,64
train_landmark_files/58946.parquet,topic,58946,119
train_landmark_files/58947.parquet,topic,58947,98
train_landmark_files/58948.parquet,topic,58948,55
train_landmark_files/58949.parquet,topic,58949,88
train_landmark_files/58951.parquet,topic,58951,34
train_landmark_files/58953.parquet,topic,58953,88
train_landmark_files/59051.parquet,touch,59051,98
train_landmark_files/59052.parquet,touch,59052,20
train_landmark_files/59053.parquet,touch,59053,81
train_landmark_files/59055.parquet,touch,59055,38
train_landmark_files/59058.parquet,touch,59058,91
train_landmark_files/59103.parquet,tournament,59103,106
train_landmark_files/59104.parquet,tournament,59104,48
train_landmark_files/59105.parquet,tournament,59105,41
train_landmark_files/59106.parquet,tournament,59106,42
train_landmark_files/59107.parquet,tournament,59107,135
train_landmark_files/59108.parquet,tournament,59108,40
train_landmark_files/59110.parquet,tournament,59110,84
train_landmark_files/59854.parquet,try,59854,99
train_landmark_files/66680.parquet,try,66680,67
train_landmark_files/66681.parquet,try,66681,44
